Date,Open,High,Low,Close,Volume,PriceCategory
2013-11-03,754.01,757.6473959269757,752.4566255603374,754.01,7268656.4,Low
2013-11-04,754.01,761.7429866243625,739.8080611143683,754.01,1550244.56,Low
2013-11-05,754.01,768.9522176181908,748.8725928081183,754.01,3200772.45,Low
2013-11-06,754.01,767.8316578615252,752.6854440860856,754.01,412443.47,Low
2013-11-07,754.01,756.4595064781554,752.2204104479493,754.01,5159690.43,Low
2013-11-08,754.01,755.1248908705307,750.8042831459513,754.01,938742.45,Low
2013-11-09,754.01,767.6380639787737,744.1709448232363,754.01,867865.51,Low
2013-11-10,754.01,762.4596113153174,747.984151465365,754.01,1261458.73,Low
2013-11-11,754.01,757.631968374553,740.1145753238563,754.01,419983.57,Low
2013-11-12,754.01,764.4148947341907,741.8914021952035,754.01,2488233.0,Low
2013-11-13,754.01,763.9932736494264,748.6596204777311,754.01,5302198.32,Low
2013-11-14,754.01,756.5130315998045,739.1287076541479,754.01,1253164.62,Low
2013-11-15,754.01,758.4830922691312,743.7076015808052,754.01,331010.39,Low
2013-11-16,754.01,755.6246983315649,753.006159018738,754.01,3215852.65,Low
2013-11-17,754.01,757.7705110221536,746.6216997552555,754.01,6912763.68,Low
2013-11-18,754.01,756.6594462360231,740.2145172077757,754.01,441849.86,Low
2013-11-19,754.01,757.532349840886,749.0160058285812,754.01,2213773.36,Low
2013-11-20,754.01,764.584142571109,739.9775259928929,754.01,4144038.96,Low
2013-11-21,754.01,755.4731527412355,744.4401805333113,754.01,3390028.96,Low
2013-11-22,754.01,756.2231985704228,744.9031960131697,754.01,7299570.81,Low
2013-11-23,754.01,756.6862070321008,748.0150814114177,754.01,3842434.96,Low
2013-11-24,754.01,759.2988382416593,739.5469205381148,754.01,3813028.57,Low
2013-11-25,754.01,759.0439637158239,747.0869009283259,754.01,1274276.9,Low
2013-11-26,754.01,758.4181022505653,744.1676521959153,754.01,2872778.1,Low
2013-11-27,754.01,765.516340699037,744.1289839556722,754.01,7051501.52,Low
2013-11-28,754.01,769.0618740817523,744.0386141166135,754.01,2259767.97,Low
2013-11-29,754.01,762.4138791897116,748.8715630109792,754.01,1547982.53,Low
2013-11-30,754.01,768.2908375353516,740.8675392389581,754.01,4852808.36,Low
2013-12-01,754.01,760.4459218222393,744.7519128940586,754.01,6764977.72,Low
2013-12-02,754.01,756.2923630025605,747.6910447889237,754.01,6890143.38,Low
2013-12-03,754.01,760.6201815480125,748.6390262926976,754.01,5049604.97,Low
2013-12-04,754.01,759.0063927462157,751.627320800296,754.01,7086939.99,Low
2013-12-05,754.01,761.8326518890776,744.513540115703,754.01,5974021.23,Low
2013-12-06,754.01,764.1769425538032,742.0442070770803,754.01,5767422.49,Low
2013-12-07,754.01,761.3691030391191,747.2036647629579,754.01,6512384.37,Low
2013-12-08,754.01,768.1612971765242,740.1380587017362,754.01,4105584.45,Low
2013-12-09,754.01,767.4393189495772,751.4575424223779,754.01,1845062.47,Low
2013-12-10,754.01,764.820674404094,746.2663952724103,754.01,3403601.14,Low
2013-12-11,754.01,761.7793290946678,744.0524758269321,754.01,3298039.74,Low
2013-12-12,754.01,756.6505870198574,745.095733275895,754.01,510464.77,Low
2013-12-13,754.01,760.4517032228531,740.5129255093949,754.01,6041128.12,Low
2013-12-14,754.01,764.8554002897538,743.456396747543,754.01,7419458.4,Low
2013-12-15,754.01,758.8453340957017,741.4364086090936,754.01,2335168.97,Low
2013-12-16,754.01,756.2537629566217,743.7702483990687,754.01,1960426.0,Low
2013-12-17,754.01,767.7707358030042,748.324292611511,754.01,3255815.18,Low
2013-12-18,754.01,764.9220066210713,749.3509027406433,754.01,2637526.98,Low
2013-12-19,754.01,763.5785769904954,748.242377308781,754.01,3544601.01,Low
2013-12-20,754.01,766.1174998965455,747.4083523521152,754.01,3100489.12,Low
2013-12-21,754.01,766.735633907168,741.4109890411497,754.01,2546291.77,Low
2013-12-22,754.01,761.6901354650076,743.070985058813,754.01,5185326.77,Low
2013-12-23,754.01,767.3880803154594,741.4104891869827,754.01,1208678.03,Low
2013-12-24,754.01,767.892802866916,740.002310213258,754.01,2317826.74,Low
2013-12-25,754.01,758.6543025877635,741.5830510915765,754.01,3146483.73,Low
2013-12-26,754.01,763.4678202579813,739.4702186302599,754.01,2660147.28,Low
2013-12-27,754.01,762.3079528478476,739.6480945432687,754.01,2050153.19,Low
2013-12-28,754.01,762.4707234418281,748.6578304960026,754.01,4535370.15,Low
2013-12-29,754.01,768.1971496401242,747.6357245303942,754.01,1826212.22,Low
2013-12-30,754.01,759.1362013406339,745.0154824998557,754.01,2810949.28,Low
2013-12-31,754.01,768.8528720246444,743.363093987955,754.01,4495407.62,Low
2014-01-01,754.01,767.6881131882163,317.04272193407223,320.19,1181180.91,Low
2014-01-02,320.19,323.30088115239795,315.0773304603807,320.19,396395.22,Low
2014-01-03,320.19,325.4832568490801,316.0249270332706,320.19,129356.76,Low
2014-01-04,320.19,325.188771985116,316.24476761212065,320.19,2355637.83,Low
2014-01-05,320.19,324.6342386161209,318.9852828001519,320.19,2552874.87,Low
2014-01-06,320.19,322.4559346477903,318.8275998160669,320.19,1252263.09,Low
2014-01-07,320.19,321.70532121835186,317.9638926804086,320.19,1299331.02,Low
2014-01-08,320.19,324.59550261132114,314.01448744058064,320.19,1186303.95,Low
2014-01-09,320.19,325.6385107757186,319.40617596474976,320.19,1948035.96,Low
2014-01-10,320.19,320.6090656277256,314.0280159677174,320.19,3046607.85,Low
2014-01-11,320.19,324.42075504206065,316.9672756758852,320.19,2833681.5,Low
2014-01-12,320.19,323.2044567613219,317.2175917604514,320.19,2924615.46,Low
2014-01-13,320.19,325.97380564796805,314.71772319115547,320.19,2575928.55,Low
2014-01-14,320.19,322.465905936874,314.81143339119853,320.19,2547431.64,Low
2014-01-15,320.19,323.3949454657351,319.0547035440299,320.19,860350.53,Low
2014-01-16,320.19,323.6418323017795,314.93147365134035,320.19,526072.17,Low
2014-01-17,320.19,321.36456927660817,316.76288991685067,320.19,728112.0599999999,Low
2014-01-18,320.19,324.84714874162205,317.9040307745784,320.19,2052097.71,Low
2014-01-19,320.19,325.56248419794133,319.2104730377198,320.19,3110645.85,Low
2014-01-20,320.19,320.86248745601887,316.2669274080908,320.19,2845208.34,Low
2014-01-21,320.19,322.2828859425065,315.1225774480182,320.19,548485.47,Low
2014-01-22,320.19,320.7416390050335,314.4817116599582,320.19,2686394.1,Low
2014-01-23,320.19,326.3294312807224,313.95885830997685,320.19,2536865.37,Low
2014-01-24,320.19,324.568984909322,319.1203790810774,320.19,3058454.88,Low
2014-01-25,320.19,326.3760093137993,317.4559308875594,320.19,2314013.13,Low
2014-01-26,320.19,323.7435939065992,319.57368140319227,320.19,164897.85,Low
2014-01-27,320.19,325.3896620926566,316.0021915451779,320.19,2290959.45,Low
2014-01-28,320.19,322.7879786564706,314.46957428607146,320.19,1075198.02,Low
2014-01-29,320.19,322.6626870047492,315.688769521523,320.19,1765527.66,Low
2014-01-30,320.19,322.81142387481896,317.50505521323794,320.19,1528907.25,Low
2014-01-31,320.19,324.5123666553594,315.2467296304676,320.19,989066.91,Low
2014-02-01,320.19,322.69696278408685,313.8068055324866,320.19,1170294.45,Low
2014-02-02,320.19,325.9876744322539,319.8629839500654,320.19,765254.1,Low
2014-02-03,320.19,326.4920508017678,314.8322413917125,320.19,2824716.18,Low
2014-02-04,320.19,320.69529305296936,317.88490072889874,320.19,2359480.11,Low
2014-02-05,320.19,321.68811858572553,315.3249489500118,320.19,1416200.37,Low
2014-02-06,320.19,321.1930751774045,318.42774585245184,320.19,1941952.35,Low
2014-02-07,320.19,320.767916340526,318.6420133680008,320.19,1671071.61,Low
2014-02-08,320.19,321.89567738453746,314.9445306796112,320.19,257432.76,Low
2014-02-09,320.19,323.22830631173053,315.2013196633628,320.19,958969.05,Low
2014-02-10,320.19,325.60211295617387,314.934660909547,320.19,1418761.89,Low
2014-02-11,320.19,321.85968089025096,315.2624479714333,320.19,568977.63,Low
2014-02-12,320.19,323.51516029679914,319.2866226990106,320.19,513584.76,Low
2014-02-13,320.19,326.16562785948565,314.4987220404834,320.19,1578216.51,Low
2014-02-14,320.19,324.56926406235453,317.5725321028857,320.19,922147.2,Low
2014-02-15,320.19,325.36539150537783,318.5334567714716,320.19,2872424.49,Low
2014-02-16,320.19,323.86222242696016,316.4169539591794,320.19,543042.24,Low
2014-02-17,320.19,326.4749655536674,317.7657037097177,320.19,2711048.73,Low
2014-02-18,320.19,324.0913809708418,315.55123914202784,320.19,1341916.29,Low
2014-02-19,320.19,320.78705943457,315.64402126597923,320.19,918304.92,Low
2014-02-20,320.19,321.7146401415417,314.69808779642653,320.19,1395708.21,Low
2014-02-21,320.19,322.97267489686,313.8253872238232,320.19,3016509.99,Low
2014-02-22,320.19,324.1681258198416,315.0055748796762,320.19,1372974.72,Low
2014-02-23,320.19,325.2063163442778,319.0086812573719,320.19,715944.84,Low
2014-02-24,320.19,323.0232448864101,315.23018866617224,320.19,2735383.17,Low
2014-02-25,320.19,324.8299078049765,316.4210142992797,320.19,2791736.61,Low
2014-02-26,320.19,325.31544800780966,316.4436349707275,320.19,2588736.15,Low
2014-02-27,320.19,322.440277308592,317.81813901782016,320.19,249748.2,Low
2014-02-28,320.19,326.4676882249844,318.8919732304698,320.19,1812275.4,Low
2014-03-01,320.19,324.46244675098166,318.81702948011537,320.19,1534670.67,Low
2014-03-02,320.19,325.86983861257914,319.51939706764244,320.19,1032292.56,Low
2014-03-03,320.19,323.8922980830129,314.97037575144054,320.19,217088.82,Low
2014-03-04,320.19,325.02181407870296,315.3439179040304,320.19,1185983.76,Low
2014-03-05,320.19,325.19787955869,314.65780727454694,320.19,1728705.81,Low
2014-03-06,320.19,326.03561892239526,315.58607781260173,320.19,2246453.04,Low
2014-03-07,320.19,321.4248592844002,318.8490653939322,320.19,2235886.77,Low
2014-03-08,320.19,323.9065686221103,315.3925223475351,320.19,1969168.5,Low
2014-03-09,320.19,323.116277806116,316.47605641078763,320.19,1482799.89,Low
2014-03-10,320.19,326.1263294528028,319.2086861344801,320.19,1432209.87,Low
2014-03-11,320.19,321.1495451328801,314.3633986227176,320.19,2419675.83,Low
2014-03-12,320.19,326.4877863349181,314.3804646510798,320.19,2911807.86,Low
2014-03-13,320.19,325.8360944297672,316.0501290458416,320.19,1873111.5,Low
2014-03-14,320.19,320.9593203047871,317.31687647884854,320.19,842740.08,Low
2014-03-15,320.19,323.49703801273785,318.4223725464647,320.19,2887473.42,Low
2014-03-16,320.19,324.8755421510879,319.27604646585826,320.19,1162930.08,Low
2014-03-17,320.19,325.0008161248816,314.96642338839365,320.19,854587.11,Low
2014-03-18,320.19,326.02494672523864,313.9884613080141,320.19,1715898.21,Low
2014-03-19,320.19,325.3762593625629,319.7843922700088,320.19,1720060.68,Low
2014-03-20,320.19,322.40176917116514,316.95356288088493,320.19,3047248.23,Low
2014-03-21,320.19,323.5424728476208,319.22472962221053,320.19,941038.41,Low
2014-03-22,320.19,324.7795808852542,317.3235816993045,320.19,2662379.85,Low
2014-03-23,320.19,321.3523857524925,316.3375881969213,320.19,470038.92,Low
2014-03-24,320.19,321.6903543561885,317.2593289321996,320.19,842740.08,Low
2014-03-25,320.19,323.4366646477457,319.7650290461048,320.19,3079587.42,Low
2014-03-26,320.19,322.32460112346286,313.8601476933355,320.19,2788214.52,Low
2014-03-27,320.19,325.75766407757897,314.23757794343817,320.19,2422557.54,Low
2014-03-28,320.19,324.07687257597604,315.17099323804,320.19,1308616.53,Low
2014-03-29,320.19,322.6313330834914,317.4322236769115,320.19,2183695.8,Low
2014-03-30,320.19,325.6741590828973,315.6752206373934,320.19,1486321.98,Low
2014-03-31,320.19,325.40675657840904,315.5518560072885,320.19,59235.15,Low
2014-04-01,320.19,326.58379171386986,317.7998334622633,320.19,1730306.76,Low
2014-04-02,320.19,325.664879525824,319.6283727268124,320.19,915423.21,Low
2014-04-03,320.19,323.0315819197092,316.0838911806495,320.19,416567.19,Low
2014-04-04,320.19,321.2858434721247,314.1020382464089,320.19,1839171.36,Low
2014-04-05,320.19,325.6243214355375,315.3205637655016,320.19,2537505.75,Low
2014-04-06,320.19,320.873733867283,318.48282364265475,320.19,2623316.67,Low
2014-04-07,320.19,322.64110341971525,316.488476892048,320.19,2980328.52,Low
2014-04-08,320.19,326.10551717719994,317.49589575961625,320.19,89333.01,Low
2014-04-09,320.19,326.35511852551537,316.54511391283035,320.19,1139556.21,Low
2014-04-10,320.19,324.4071351667916,315.4649144432785,320.19,60836.1,Low
2014-04-11,320.19,324.6996577876853,316.9088126510457,320.19,1849737.63,Low
2014-04-12,320.19,320.7684665521555,314.3196336701653,320.19,900054.09,Low
2014-04-13,320.19,323.6400877478558,315.65925416347017,320.19,1464228.87,Low
2014-04-14,320.19,323.83712272126803,317.72643957299607,320.19,2481152.31,Low
2014-04-15,320.19,322.5792303001281,316.1446098143943,320.19,1906091.07,Low
2014-04-16,320.19,320.92750638987707,317.0994756206061,320.19,2342510.04,Low
2014-04-17,320.19,321.90277456275936,315.0514032678849,320.19,420729.66,Low
2014-04-18,320.19,322.68802465812814,319.8244896750334,320.19,596834.16,Low
2014-04-19,320.19,323.1574241405906,316.3074577970792,320.19,2430882.48,Low
2014-04-20,320.19,324.10515773672324,319.726897477,320.19,830252.67,Low
2014-04-21,320.19,324.90493826706773,313.9119214747411,320.19,1435091.58,Low
2014-04-22,320.19,322.4425384405681,316.78217995506805,320.19,1380018.9,Low
2014-04-23,320.19,322.5114163833807,318.1737025365428,320.19,2443369.89,Low
2014-04-24,320.19,320.6299862745903,319.196357328824,320.19,2204828.34,Low
2014-04-25,320.19,320.7588567076166,317.7910695865919,320.19,1182141.48,Low
2014-04-26,320.19,322.0786766377124,316.012319303147,320.19,2079634.05,Low
2014-04-27,320.19,325.0135518703054,313.9511368807145,320.19,2406868.23,Low
2014-04-28,320.19,324.332606301601,319.2955151565592,320.19,3175324.23,Low
2014-04-29,320.19,325.1932861840859,318.5908100921324,320.19,2953432.56,Low
2014-04-30,320.19,325.18799597135086,318.1849947590714,320.19,2457458.25,Low
2014-05-01,320.19,325.7212124119876,315.2097396392931,320.19,805598.04,Low
2014-05-02,320.19,324.8923314897505,319.38936657168495,320.19,2491398.39,Low
2014-05-03,320.19,326.4661106169426,314.4286453912053,320.19,2219557.08,Low
2014-05-04,320.19,325.9782920923967,318.5375785151469,320.19,416247.0,Low
2014-05-05,320.19,324.0795484196073,315.50161013199613,320.19,1161649.32,Low
2014-05-06,320.19,324.0883118857768,315.2429096798686,320.19,3111606.42,Low
2014-05-07,320.19,320.71865730935724,314.4366370158954,320.19,925028.91,Low
2014-05-08,320.19,326.5848362734123,318.6072241570843,320.19,2729939.94,Low
2014-05-09,320.19,321.31064705333665,315.46973152448203,320.19,908699.22,Low
2014-05-10,320.19,325.0141736088999,317.72183346753434,320.19,2184336.18,Low
2014-05-11,320.19,325.5049262512102,317.5076227338028,320.19,1197510.6,Low
2014-05-12,320.19,322.7797082650264,316.77743768796734,320.19,2525018.34,Low
2014-05-13,320.19,321.7077611282824,319.07180020541006,320.19,439941.06,Low
2014-05-14,320.19,321.11100663487787,317.687469870426,320.19,795351.96,Low
2014-05-15,320.19,325.0644169831249,314.14823957897414,320.19,3185890.5,Low
2014-05-16,320.19,323.26395753681106,318.7709352627395,320.19,671758.62,Low
2014-05-17,320.19,324.8521704958369,317.9524754297758,320.19,1470312.48,Low
2014-05-18,320.19,326.0791731266313,314.9586434076001,320.19,2896758.93,Low
2014-05-19,320.19,321.401948283086,318.3490371260423,320.19,188591.91,Low
2014-05-20,320.19,326.10206789171326,318.867289335274,320.19,624050.3099999999,Low
2014-05-21,320.19,323.01436484533014,318.71079414018203,320.19,1636491.09,Low
2014-05-22,320.19,322.3673154340812,313.87333910630747,320.19,463635.12,Low
2014-05-23,320.19,326.2474129992257,317.35540769021657,320.19,2641887.69,Low
2014-05-24,320.19,326.5369285436572,317.4608991960256,320.19,2996017.83,Low
2014-05-25,320.19,321.72017268493227,315.264407623424,320.19,721388.07,Low
2014-05-26,320.19,324.5061383359006,319.48812627523245,320.19,1731587.52,Low
2014-05-27,320.19,321.15806595581074,318.8384078429189,320.19,1179259.77,Low
2014-05-28,320.19,324.4700969430076,315.4903402152649,320.19,2593859.19,Low
2014-05-29,320.19,325.5432410256294,317.92517635593896,320.19,365656.98,Low
2014-05-30,320.19,324.6744122026193,315.6010728129593,320.19,2696960.37,Low
2014-05-31,320.19,323.0490820763834,319.7307365827599,320.19,2866661.07,Low
2014-06-01,320.19,322.8406163357057,316.278292319768,320.19,526392.36,Low
2014-06-02,320.19,322.9017934564773,316.55883112054937,320.19,626611.83,Low
2014-06-03,320.19,324.09776671306,318.9885603064862,320.19,1848456.87,Low
2014-06-04,320.19,325.87330145988574,319.1474673180578,320.19,2910847.29,Low
2014-06-05,320.19,326.1622661650219,314.223281837658,320.19,3178205.94,Low
2014-06-06,320.19,320.83584333278947,316.7974839038115,320.19,2160321.93,Low
2014-06-07,320.19,321.61510981629044,319.56623464109504,320.19,1292927.22,Low
2014-06-08,320.19,321.19291897001614,318.9660420426938,320.19,1717819.35,Low
2014-06-09,320.19,321.686362553916,315.77826093504854,320.19,671438.43,Low
2014-06-10,320.19,322.61881674270006,316.969361068204,320.19,1035494.46,Low
2014-06-11,320.19,323.59173120971985,316.2338626964989,320.19,1539473.52,Low
2014-06-12,320.19,324.33958661524514,317.0818431149479,320.19,691610.4,Low
2014-06-13,320.19,324.9642577257805,314.2393378579964,320.19,661832.73,Low
2014-06-14,320.19,325.9252814742901,314.849318587733,320.19,657670.26,Low
2014-06-15,320.19,326.5274183076155,313.90699312460373,320.19,478043.67,Low
2014-06-16,320.19,324.5427503015149,314.155883083462,320.19,1299651.21,Low
2014-06-17,320.19,325.65305803941243,315.4366961766829,320.19,816804.69,Low
2014-06-18,320.19,325.2434749095396,319.55023540537013,320.19,2752353.24,Low
2014-06-19,320.19,322.3810949891113,313.79166444051185,320.19,2759077.23,Low
2014-06-20,320.19,325.8375602521239,316.99032364990404,320.19,1863185.61,Low
2014-06-21,320.19,320.77034425365065,319.49872782403185,320.19,1527306.3,Low
2014-06-22,320.19,320.5124247761198,313.838377233993,320.19,1913135.25,Low
2014-06-23,320.19,322.17547256147395,316.399860496911,320.19,2170888.2,Low
2014-06-24,320.19,323.32141115221685,317.07740853716416,320.19,2017517.19,Low
2014-06-25,320.19,324.39374089165506,319.74941882068964,320.19,2514772.26,Low
2014-06-26,320.19,321.12932061125304,317.2635843614827,320.19,1141157.16,Low
2014-06-27,320.19,324.60452118029895,318.7548622496989,320.19,918304.92,Low
2014-06-28,320.19,325.38812502700307,315.4960047218416,320.19,2008231.68,Low
2014-06-29,320.19,321.6375615306822,319.82195083313854,320.19,1196550.03,Low
2014-06-30,320.19,323.03565015154726,316.6270288037132,320.19,1601590.38,Low
2014-07-01,320.19,323.67357588472987,319.6038575767919,320.19,2458098.63,Low
2014-07-02,320.19,323.25880769328893,315.521063088629,320.19,1805871.6,Low
2014-07-03,320.19,325.3760433658524,314.0720110833502,320.19,727471.68,Low
2014-07-04,320.19,326.35363366642275,319.60626467947395,320.19,459792.84,Low
2014-07-05,320.19,325.37070945809177,319.24268616628376,320.19,274723.02,Low
2014-07-06,320.19,320.9846678867575,316.7331434290041,320.19,1674593.7,Low
2014-07-07,320.19,325.407104096143,313.89289371698305,320.19,2764200.27,Low
2014-07-08,320.19,320.9153361127516,317.3666677178721,320.19,946161.45,Low
2014-07-09,320.19,321.9457417953594,316.1249042179441,320.19,2459059.2,Low
2014-07-10,320.19,321.4415718125587,315.23620818313174,320.19,949363.35,Low
2014-07-11,320.19,321.71181921359994,314.224706066042,320.19,719466.93,Low
2014-07-12,320.19,323.72425319011734,318.79290973124824,320.19,739318.71,Low
2014-07-13,320.19,324.5964891346599,314.3250495789359,320.19,3182688.6,Low
2014-07-14,320.19,323.3714412564324,316.05888918580104,320.19,1014041.73,Low
2014-07-15,320.19,326.3486039865547,314.96881170879607,320.19,1536591.81,Low
2014-07-16,320.19,321.97203476105875,318.0717672932354,320.19,2991855.36,Low
2014-07-17,320.19,325.1528375361804,316.8273908009893,320.19,954486.39,Low
2014-07-18,320.19,325.80403900298785,318.5985837813077,320.19,333637.98,Low
2014-07-19,320.19,323.9295810120485,314.67073174705257,320.19,1844934.78,Low
2014-07-20,320.19,323.28566977515834,318.6252305870147,320.19,108864.6,Low
2014-07-21,320.19,324.13714366227066,316.5340037265791,320.19,1897125.75,Low
2014-07-22,320.19,323.1189014058452,317.32738899599565,320.19,1829565.66,Low
2014-07-23,320.19,323.8877730544413,319.56812674156777,320.19,2494280.1,Low
2014-07-24,320.19,323.0466535605103,317.362464439711,320.19,1382260.23,Low
2014-07-25,320.19,322.94649153424245,315.0978420158138,320.19,966973.8,Low
2014-07-26,320.19,324.7404067270383,316.6519908259043,320.19,1552601.31,Low
2014-07-27,320.19,321.07506056833245,318.01554458801894,320.19,76205.22,Low
2014-07-28,320.19,321.52336701907376,317.1600891001105,320.19,2551273.92,Low
2014-07-29,320.19,325.6885495345101,315.15948005456306,320.19,994189.95,Low
2014-07-30,320.19,325.2011238578584,315.80502310544057,320.19,2764840.65,Low
2014-07-31,320.19,322.22244470990546,319.1951179326563,320.19,2679349.92,Low
2014-08-01,320.19,322.8053470514548,316.6379130044316,320.19,2420316.21,Low
2014-08-02,320.19,326.1437741159901,318.66102565711213,320.19,2771884.83,Low
2014-08-03,320.19,325.48705278784,313.91756151020826,320.19,1660185.15,Low
2014-08-04,320.19,324.24763329401907,315.3763012944123,320.19,1020765.72,Low
2014-08-05,320.19,321.8576498666675,319.3770327537384,320.19,1592304.87,Low
2014-08-06,320.19,320.7794017352133,318.35967999652337,320.19,2208030.24,Low
2014-08-07,320.19,323.1337945496258,319.39452385858857,320.19,72683.13,Low
2014-08-08,320.19,324.60219119065806,317.61828809758345,320.19,1593905.82,Low
2014-08-09,320.19,325.5503421969193,314.8649180174628,320.19,2438567.04,Low
2014-08-10,320.19,325.6976173622237,319.4636952785364,320.19,2289358.5,Low
2014-08-11,320.19,320.7095858008673,318.86384128822385,320.19,2130544.26,Low
2014-08-12,320.19,321.9955461726204,318.24277744108224,320.19,2592898.62,Low
2014-08-13,320.19,322.573109229407,316.073148836132,320.19,769736.76,Low
2014-08-14,320.19,321.65836316591464,313.9402160297742,320.19,3053011.65,Low
2014-08-15,320.19,325.39517904156804,314.864628977966,320.19,2281994.13,Low
2014-08-16,320.19,325.1791523909612,318.64745143248524,320.19,915423.21,Low
2014-08-17,320.19,323.65440065279205,315.5500648086855,320.19,622129.17,Low
2014-08-18,320.19,326.4899313508004,316.4849639066071,320.19,1406594.67,Low
2014-08-19,320.19,321.38658598116564,316.8789378030068,320.19,2125741.41,Low
2014-08-20,320.19,325.9833200988812,314.3435450206504,320.19,1124507.28,Low
2014-08-21,320.19,321.218707017652,316.29185793540995,320.19,2726417.85,Low
2014-08-22,320.19,321.5029238554828,319.03507985033275,320.19,1926583.23,Low
2014-08-23,320.19,324.7457160888367,318.8662102996927,320.19,403439.4,Low
2014-08-24,320.19,321.1767692742017,314.2608833195519,320.19,1210318.2,Low
2014-08-25,320.19,323.95257088094024,319.38187286868083,320.19,778381.89,Low
2014-08-26,320.19,323.0667269448204,319.0307943387237,320.19,1055666.43,Low
2014-08-27,320.19,324.94194150150497,315.89652106203647,320.19,1025888.76,Low
2014-08-28,320.19,325.98954688957,318.5050286806302,320.19,866113.95,Low
2014-08-29,320.19,325.1937880453558,314.84414523349693,320.19,1071355.74,Low
2014-08-30,320.19,325.6793718290947,317.33898883115705,320.19,991308.24,Low
2014-08-31,320.19,320.7106172601391,316.93507767492457,320.19,47067.93,Low
2014-09-01,320.19,322.3972984350734,319.0872256175751,320.19,3109044.9,Low
2014-09-02,320.19,323.64588388049583,319.6984735820684,320.19,2340909.09,Low
2014-09-03,320.19,323.04068774441487,315.2509128651718,320.19,883724.4,Low
2014-09-04,320.19,321.9170549444968,319.41968549834024,320.19,1073597.07,Low
2014-09-05,320.19,322.38317594109054,315.9753321816985,320.19,2041531.44,Low
2014-09-06,320.19,326.2618233057841,316.599678287287,320.19,1140516.78,Low
2014-09-07,320.19,322.2998717425941,316.71551572709103,320.19,368218.5,Low
2014-09-08,320.19,322.6632045837308,318.04664320231853,320.19,185390.01,Low
2014-09-09,320.19,320.5327588166834,315.2704266317449,320.19,2975525.67,Low
2014-09-10,320.19,325.6513127040839,317.4326333926606,320.19,1317902.04,Low
2014-09-11,320.19,321.45218045162085,318.9496361743924,320.19,1193027.94,Low
2014-09-12,320.19,321.7521241559581,319.528865390767,320.19,1648978.5,Low
2014-09-13,320.19,322.0631197688262,317.78588158734743,320.19,953525.82,Low
2014-09-14,320.19,325.8918855912418,316.17064064646763,320.19,1920179.43,Low
2014-09-15,320.19,321.7661598699722,318.529456310639,320.19,2852252.52,Low
2014-09-16,320.19,325.36202934423983,315.3545254969877,320.19,1209037.44,Low
2014-09-17,320.19,325.42604704728177,319.20836455516286,320.19,1672032.18,Low
2014-09-18,320.19,326.14982160247456,316.9985604831566,320.19,1701489.66,Low
2014-09-19,320.19,321.213219963032,316.60471063743194,320.19,1044459.78,Low
2014-09-20,320.19,321.8320305289041,314.87509260102945,320.19,3030598.35,Low
2014-09-21,320.19,325.0296934786852,319.152262296481,320.19,1290365.7,Low
2014-09-22,320.19,321.70258214874985,319.85961998930253,320.19,577302.57,Low
2014-09-23,320.19,322.2521072946548,316.6229282604928,320.19,1136354.31,Low
2014-09-24,320.19,321.5245807441813,318.9528574436098,320.19,1793704.38,Low
2014-09-25,320.19,321.5608092868597,316.3918505195648,320.19,1425165.69,Low
2014-09-26,320.19,323.4397728037497,319.66964216185386,320.19,812962.41,Low
2014-09-27,320.19,321.177458973501,316.8847345442482,320.19,3099759.39,Low
2014-09-28,320.19,322.4672728486615,317.4927001931836,320.19,3125694.78,Low
2014-09-29,320.19,323.10542097437485,318.91926186173134,320.19,1459105.83,Low
2014-09-30,320.19,320.65953116716645,317.0236098439362,320.19,43225.65,Low
2014-10-01,320.19,322.87265753489567,316.96689741595054,320.19,2990574.6,Low
2014-10-02,320.19,321.0827941933942,319.4568458272452,320.19,3118970.79,Low
2014-10-03,320.19,323.51292928786614,315.75176698237243,320.19,203961.03,Low
2014-10-04,320.19,325.53365910128787,314.3112157067092,320.19,2970722.82,Low
2014-10-05,320.19,325.48915125007073,316.1378636520333,320.19,350608.05,Low
2014-10-06,320.19,320.9996073936085,316.05422276851624,320.19,2414232.6,Low
2014-10-07,320.19,324.1678251988663,315.31681768850376,320.19,2248694.37,Low
2014-10-08,320.19,325.58748805922403,314.1751214847727,320.19,2068107.21,Low
2014-10-09,320.19,321.9579221419225,313.89280303726963,320.19,417527.76,Low
2014-10-10,320.19,325.1454537443199,316.87250736605023,320.19,2548072.02,Low
2014-10-11,320.19,325.9292528857072,314.1207508907316,320.19,3010426.38,Low
2014-10-12,320.19,325.4143349489446,317.6843178790817,320.19,1040297.31,Low
2014-10-13,320.19,321.16296762833804,315.443102806996,320.19,821927.73,Low
2014-10-14,320.19,320.5653075036943,314.1707104017775,320.19,2429921.91,Low
2014-10-15,320.19,321.67656471236165,319.7710561131962,320.19,2695999.8,Low
2014-10-16,320.19,322.1556686561563,314.2695839261908,320.19,2300565.15,Low
2014-10-17,320.19,324.2588070035412,314.48551028376977,320.19,1496568.06,Low
2014-10-18,320.19,322.8479581316359,318.6197145163077,320.19,581465.04,Low
2014-10-19,320.19,324.78944404580244,317.3772722474452,320.19,1416520.56,Low
2014-10-20,320.19,322.65816036057885,319.1220148289096,320.19,725870.73,Low
2014-10-21,320.19,321.4496540576829,315.3242168689034,320.19,2914689.57,Low
